index,gold_type,gold_q1,gold_q2,graph_r1_primary,graph_r1_correct,graph_r2_primary,graph_r2_correct,graph_joint,atomr_r1_primary,atomr_r1_correct,atomr_r2_primary,atomr_r2_correct,atomr_joint,deepsieve_r1_primary,deepsieve_r1_correct,deepsieve_r2_primary,deepsieve_r2_correct,deepsieve_joint
830,type_d2k,doc,kg,doc,1,kg,1,1,kg,0,kg,1,0,kg,0,kg,1,0
831,type_d2k,doc,kg,kg,0,kg,1,0,kg,0,kg,1,0,kg,0,kg,1,0
832,type_d2k,doc,kg,doc,1,kg,1,1,kg,0,kg,1,0,kg,0,kg,1,0
833,type_d2k,doc,kg,doc,1,kg,1,1,doc,1,kg,1,1,kg,0,kg,1,0
834,type_d2k,doc,kg,kg,0,kg,1,0,kg,0,kg,1,0,kg,0,kg,1,0
835,type_d2k,doc,kg,doc,1,kg,1,1,kg,0,kg,1,0,kg,0,kg,1,0
836,type_d2k,doc,kg,doc,1,kg,1,1,kg,0,kg,1,0,kg,0,kg,1,0
837,type_d2k,doc,kg,doc,1,kg,1,1,kg,0,kg,1,0,kg,0,kg,1,0
838,type_d2k,doc,kg,kg,0,kg,1,0,kg,0,kg,1,0,kg,0,kg,1,0
839,type_d2k,doc,kg,doc,1,kg,1,1,doc,1,kg,1,1,doc,1,kg,1,1
840,type_d2k,doc,kg,doc,1,kg,1,1,kg,0,kg,1,0,kg,0,kg,1,0
841,type_d2k,doc,kg,kg,0,kg,1,0,kg,0,kg,1,0,kg,0,kg,1,0
842,type_d2k,doc,kg,kg,0,kg,1,0,kg,0,kg,1,0,kg,0,kg,1,0
843,type_d2k,doc,kg,kg,0,kg,1,0,kg,0,doc,0,0,kg,0,kg,1,0
844,type_d2k,doc,kg,doc,1,kg,1,1,kg,0,doc,0,0,kg,0,kg,1,0
845,type_d2k,doc,kg,kg,0,kg,1,0,kg,0,kg,1,0,kg,0,kg,1,0
846,type_d2k,doc,kg,doc,1,kg,1,1,doc,1,kg,1,1,doc,1,kg,1,1
847,type_d2k,doc,kg,kg,0,kg,1,0,kg,0,doc,0,0,kg,0,kg,1,0
848,type_d2k,doc,kg,kg,0,kg,1,0,kg,0,kg,1,0,kg,0,kg,1,0
849,type_d2k,doc,kg,doc,1,kg,1,1,kg,0,kg,1,0,kg,0,kg,1,0
850,type_d2k,doc,kg,doc,1,kg,1,1,kg,0,kg,1,0,doc,1,kg,1,1
851,type_d2k,doc,kg,kg,0,kg,1,0,kg,0,kg,1,0,kg,0,kg,1,0
852,type_d2k,doc,kg,kg,0,kg,1,0,kg,0,kg,1,0,kg,0,kg,1,0
853,type_d2k,doc,kg,kg,0,kg,1,0,kg,0,kg,1,0,kg,0,kg,1,0
854,type_d2k,doc,kg,doc,1,kg,1,1,doc,1,doc,0,0,doc,1,kg,1,1
855,type_d2k,doc,kg,doc,1,kg,1,1,doc,1,kg,1,1,doc,1,kg,1,1
856,type_d2k,doc,kg,doc,1,kg,1,1,kg,0,kg,1,0,kg,0,kg,1,0
857,type_d2k,doc,kg,doc,1,kg,1,1,kg,0,kg,1,0,kg,0,kg,1,0
858,type_d2k,doc,kg,kg,0,kg,1,0,kg,0,kg,1,0,kg,0,kg,1,0
859,type_d2k,doc,kg,kg,0,kg,1,0,kg,0,kg,1,0,kg,0,kg,1,0
860,type_d2k,doc,kg,kg,0,kg,1,0,kg,0,kg,1,0,kg,0,kg,1,0
861,type_d2k,doc,kg,doc,1,kg,1,1,kg,0,doc,0,0,kg,0,kg,1,0
862,type_d2k,doc,kg,doc,1,kg,1,1,kg,0,kg,1,0,kg,0,kg,1,0
863,type_d2k,doc,kg,doc,1,kg,1,1,kg,0,doc,0,0,kg,0,kg,1,0
864,type_d2k,doc,kg,doc,1,kg,1,1,kg,0,doc,0,0,kg,0,kg,1,0
865,type_d2k,doc,kg,kg,0,kg,1,0,kg,0,kg,1,0,kg,0,kg,1,0
866,type_d2k,doc,kg,kg,0,kg,1,0,kg,0,kg,1,0,kg,0,kg,1,0
867,type_d2k,doc,kg,kg,0,kg,1,0,kg,0,kg,1,0,kg,0,kg,1,0
868,type_d2k,doc,kg,kg,0,kg,1,0,kg,0,kg,1,0,kg,0,kg,1,0
869,type_d2k,doc,kg,kg,0,kg,1,0,kg,0,kg,1,0,doc,1,kg,1,1
870,type_d2k,doc,kg,kg,0,kg,1,0,kg,0,kg,1,0,doc,1,kg,1,1
871,type_d2k,doc,kg,kg,0,kg,1,0,kg,0,doc,0,0,kg,0,kg,1,0
872,type_d2k,doc,kg,kg,0,kg,1,0,kg,0,kg,1,0,kg,0,kg,1,0
873,type_d2k,doc,kg,doc,1,kg,1,1,kg,0,kg,1,0,kg,0,kg,1,0
874,type_d2k,doc,kg,kg,0,kg,1,0,kg,0,doc,0,0,doc,1,kg,1,1
875,type_d2k,doc,kg,kg,0,kg,1,0,kg,0,kg,1,0,doc,1,kg,1,1
876,type_d2k,doc,kg,kg,0,kg,1,0,kg,0,kg,1,0,kg,0,kg,1,0
877,type_d2k,doc,kg,kg,0,kg,1,0,kg,0,kg,1,0,kg,0,kg,1,0
878,type_d2k,doc,kg,kg,0,kg,1,0,kg,0,kg,1,0,kg,0,kg,1,0
879,type_d2k,doc,kg,kg,0,kg,1,0,kg,0,kg,1,0,kg,0,kg,1,0
880,type_d2k,doc,kg,kg,0,kg,1,0,kg,0,kg,1,0,kg,0,kg,1,0
881,type_d2k,doc,kg,kg,0,kg,1,0,kg,0,kg,1,0,kg,0,kg,1,0
882,type_d2k,doc,kg,doc,1,kg,1,1,kg,0,kg,1,0,kg,0,kg,1,0
883,type_d2k,doc,kg,doc,1,kg,1,1,kg,0,kg,1,0,kg,0,kg,1,0
884,type_d2k,doc,kg,kg,0,kg,1,0,kg,0,kg,1,0,kg,0,kg,1,0
885,type_d2k,doc,kg,kg,0,kg,1,0,kg,0,doc,0,0,kg,0,kg,1,0
886,type_d2k,doc,kg,doc,1,kg,1,1,doc,1,kg,1,1,kg,0,kg,1,0
887,type_d2k,doc,kg,doc,1,kg,1,1,kg,0,kg,1,0,kg,0,kg,1,0
888,type_d2k,doc,kg,kg,0,kg,1,0,kg,0,kg,1,0,kg,0,kg,1,0
889,type_d2k,doc,kg,doc,1,kg,1,1,kg,0,kg,1,0,kg,0,kg,1,0
890,type_d2k,doc,kg,doc,1,kg,1,1,kg,0,kg,1,0,kg,0,kg,1,0
891,type_d2k,doc,kg,kg,0,kg,1,0,kg,0,kg,1,0,doc,1,kg,1,1
892,type_d2k,doc,kg,kg,0,kg,1,0,kg,0,kg,1,0,doc,1,kg,1,1
893,type_d2k,doc,kg,doc,1,kg,1,1,kg,0,doc,0,0,kg,0,kg,1,0
894,type_d2k,doc,kg,doc,1,kg,1,1,kg,0,kg,1,0,kg,0,kg,1,0
895,type_d2k,doc,kg,doc,1,kg,1,1,kg,0,kg,1,0,kg,0,kg,1,0
896,type_d2k,doc,kg,kg,0,kg,1,0,kg,0,kg,1,0,kg,0,kg,1,0
897,type_d2k,doc,kg,doc,1,kg,1,1,kg,0,kg,1,0,kg,0,kg,1,0
898,type_d2k,doc,kg,doc,1,kg,1,1,kg,0,kg,1,0,doc,1,kg,1,1
899,type_d2k,doc,kg,kg,0,kg,1,0,kg,0,kg,1,0,kg,0,kg,1,0
900,type_d2k,doc,kg,kg,0,kg,1,0,kg,0,kg,1,0,kg,0,doc,0,0
901,type_d2k,doc,kg,doc,1,kg,1,1,kg,0,kg,1,0,kg,0,kg,1,0
902,type_d2k,doc,kg,doc,1,kg,1,1,kg,0,kg,1,0,kg,0,kg,1,0
903,type_d2k,doc,kg,doc,1,kg,1,1,kg,0,kg,1,0,kg,0,kg,1,0
904,type_d2k,doc,kg,doc,1,kg,1,1,kg,0,kg,1,0,kg,0,kg,1,0
905,type_d2k,doc,kg,kg,0,kg,1,0,kg,0,kg,1,0,kg,0,kg,1,0
906,type_d2k,doc,kg,doc,1,kg,1,1,doc,1,kg,1,1,doc,1,kg,1,1
907,type_d2k,doc,kg,doc,1,kg,1,1,kg,0,kg,1,0,kg,0,kg,1,0
908,type_d2k,doc,kg,doc,1,kg,1,1,kg,0,kg,1,0,kg,0,kg,1,0
909,type_d2k,doc,kg,kg,0,kg,1,0,kg,0,kg,1,0,doc,1,kg,1,1
910,type_d2k,doc,kg,kg,0,kg,1,0,kg,0,kg,1,0,doc,1,kg,1,1
911,type_d2k,doc,kg,doc,1,kg,1,1,kg,0,kg,1,0,kg,0,kg,1,0
912,type_d2k,doc,kg,doc,1,kg,1,1,doc,1,kg,1,1,kg,0,kg,1,0
913,type_d2k,doc,kg,doc,1,kg,1,1,kg,0,kg,1,0,kg,0,kg,1,0
914,type_d2k,doc,kg,doc,1,kg,1,1,kg,0,kg,1,0,kg,0,kg,1,0
915,type_d2k,doc,kg,doc,1,kg,1,1,doc,1,kg,1,1,doc,1,kg,1,1
916,type_d2k,doc,kg,doc,1,kg,1,1,kg,0,kg,1,0,kg,0,kg,1,0
917,type_d2k,doc,kg,doc,1,kg,1,1,doc,1,kg,1,1,kg,0,kg,1,0
918,type_d2k,doc,kg,doc,1,kg,1,1,kg,0,kg,1,0,kg,0,kg,1,0
919,type_d2k,doc,kg,kg,0,kg,1,0,kg,0,kg,1,0,kg,0,kg,1,0
920,type_d2k,doc,kg,doc,1,kg,1,1,doc,1,kg,1,1,doc,1,kg,1,1
921,type_d2k,doc,kg,doc,1,kg,1,1,kg,0,kg,1,0,kg,0,kg,1,0
922,type_d2k,doc,kg,doc,1,kg,1,1,table,0,kg,1,0,doc,1,kg,1,1
923,type_d2k,doc,kg,doc,1,kg,1,1,kg,0,kg,1,0,kg,0,kg,1,0
924,type_d2k,doc,kg,doc,1,kg,1,1,kg,0,kg,1,0,kg,0,kg,1,0
925,type_d2k,doc,kg,doc,1,kg,1,1,table,0,kg,1,0,kg,0,kg,1,0
926,type_d2k,doc,kg,doc,1,kg,1,1,kg,0,kg,1,0,kg,0,kg,1,0
927,type_d2k,doc,kg,table,0,kg,1,0,table,0,kg,1,0,kg,0,kg,1,0
928,type_d2k,doc,kg,doc,1,kg,1,1,kg,0,kg,1,0,kg,0,kg,1,0
929,type_d2k,doc,kg,doc,1,kg,1,1,kg,0,kg,1,0,doc,1,kg,1,1
930,type_d2k,doc,kg,doc,1,kg,1,1,kg,0,kg,1,0,kg,0,kg,1,0
931,type_d2k,doc,kg,table,0,kg,1,0,table,0,kg,1,0,kg,0,kg,1,0
932,type_d2k,doc,kg,doc,1,kg,1,1,kg,0,kg,1,0,kg,0,kg,1,0
933,type_d2k,doc,kg,doc,1,kg,1,1,kg,0,kg,1,0,doc,1,kg,1,1
934,type_d2k,doc,kg,doc,1,kg,1,1,kg,0,kg,1,0,kg,0,kg,1,0
935,type_d2k,doc,kg,kg,0,kg,1,0,kg,0,kg,1,0,kg,0,kg,1,0
936,type_d2k,doc,kg,kg,0,kg,1,0,table,0,kg,1,0,doc,1,kg,1,1
937,type_d2k,doc,kg,doc,1,kg,1,1,kg,0,kg,1,0,kg,0,kg,1,0
938,type_d2k,doc,kg,table,0,kg,1,0,table,0,kg,1,0,table,0,kg,1,0
939,type_d2k,doc,kg,doc,1,kg,1,1,kg,0,kg,1,0,kg,0,kg,1,0
940,type_d2k,doc,kg,table,0,kg,1,0,kg,0,kg,1,0,kg,0,kg,1,0
941,type_d2k,doc,kg,doc,1,kg,1,1,kg,0,kg,1,0,doc,1,kg,1,1
942,type_d2k,doc,kg,doc,1,kg,1,1,kg,0,kg,1,0,kg,0,kg,1,0
943,type_d2k,doc,kg,table,0,kg,1,0,table,0,kg,1,0,table,0,kg,1,0
944,type_d2k,doc,kg,doc,1,kg,1,1,kg,0,kg,1,0,kg,0,kg,1,0
945,type_d2k,doc,kg,table,0,kg,1,0,doc,1,kg,1,1,kg,0,kg,1,0
946,type_d2k,doc,kg,doc,1,kg,1,1,doc,1,kg,1,1,doc,1,kg,1,1
947,type_d2k,doc,kg,doc,1,kg,1,1,table,0,kg,1,0,kg,0,kg,1,0
948,type_d2k,doc,kg,doc,1,kg,1,1,kg,0,kg,1,0,kg,0,kg,1,0
949,type_d2k,doc,kg,kg,0,kg,1,0,kg,0,kg,1,0,kg,0,kg,1,0
950,type_d2k,doc,kg,doc,1,kg,1,1,kg,0,kg,1,0,doc,1,kg,1,1
951,type_d2k,doc,kg,table,0,kg,1,0,table,0,kg,1,0,kg,0,kg,1,0
952,type_d2k,doc,kg,doc,1,kg,1,1,kg,0,kg,1,0,kg,0,kg,1,0
953,type_d2k,doc,kg,table,0,kg,1,0,table,0,kg,1,0,doc,1,kg,1,1
954,type_d2k,doc,kg,doc,1,kg,1,1,doc,1,kg,1,1,doc,1,kg,1,1
955,type_d2k,doc,kg,doc,1,kg,1,1,kg,0,kg,1,0,doc,1,kg,1,1
956,type_d2k,doc,kg,kg,0,kg,1,0,kg,0,kg,1,0,kg,0,kg,1,0
957,type_d2k,doc,kg,table,0,kg,1,0,doc,1,kg,1,1,doc,1,kg,1,1
958,type_d2k,doc,kg,table,0,kg,1,0,table,0,kg,1,0,kg,0,kg,1,0
959,type_d2k,doc,kg,doc,1,kg,1,1,doc,1,kg,1,1,doc,1,kg,1,1
960,type_d2k,doc,kg,table,0,kg,1,0,kg,0,kg,1,0,kg,0,kg,1,0
961,type_d2k,doc,kg,doc,1,kg,1,1,kg,0,kg,1,0,doc,1,kg,1,1
962,type_d2k,doc,kg,doc,1,kg,1,1,kg,0,kg,1,0,doc,1,kg,1,1
963,type_d2k,doc,kg,doc,1,kg,1,1,doc,1,kg,1,1,kg,0,kg,1,0
964,type_d2k,doc,kg,kg,0,kg,1,0,kg,0,kg,1,0,kg,0,kg,1,0
965,type_d2k,doc,kg,kg,0,kg,1,0,kg,0,kg,1,0,doc,1,kg,1,1
966,type_d2k,doc,kg,doc,1,kg,1,1,kg,0,kg,1,0,kg,0,kg,1,0
967,type_d2k,doc,kg,doc,1,kg,1,1,kg,0,kg,1,0,doc,1,kg,1,1
968,type_d2k,doc,kg,doc,1,kg,1,1,doc,1,kg,1,1,doc,1,kg,1,1
969,type_d2k,doc,kg,table,0,kg,1,0,kg,0,kg,1,0,kg,0,kg,1,0
970,type_d2k,doc,kg,kg,0,kg,1,0,kg,0,kg,1,0,kg,0,kg,1,0
971,type_d2k,doc,kg,doc,1,kg,1,1,table,0,kg,1,0,doc,1,kg,1,1
972,type_d2k,doc,kg,doc,1,kg,1,1,doc,1,kg,1,1,doc,1,kg,1,1
973,type_d2k,doc,kg,doc,1,kg,1,1,kg,0,kg,1,0,kg,0,kg,1,0
974,type_d2k,doc,kg,table,0,kg,1,0,table,0,kg,1,0,kg,0,kg,1,0
975,type_d2k,doc,kg,doc,1,kg,1,1,kg,0,kg,1,0,kg,0,kg,1,0
976,type_d2k,doc,kg,doc,1,kg,1,1,kg,0,kg,1,0,kg,0,kg,1,0
977,type_d2k,doc,kg,doc,1,kg,1,1,kg,0,kg,1,0,kg,0,kg,1,0
978,type_d2k,doc,kg,doc,1,kg,1,1,doc,1,kg,1,1,kg,0,kg,1,0
979,type_d2k,doc,kg,doc,1,kg,1,1,doc,1,kg,1,1,doc,1,kg,1,1
980,type_d2k,doc,kg,doc,1,kg,1,1,kg,0,kg,1,0,kg,0,kg,1,0
981,type_d2k,doc,kg,doc,1,kg,1,1,kg,0,kg,1,0,kg,0,kg,1,0
982,type_d2k,doc,kg,doc,1,kg,1,1,kg,0,kg,1,0,kg,0,kg,1,0
983,type_d2k,doc,kg,doc,1,kg,1,1,kg,0,kg,1,0,kg,0,kg,1,0
984,type_d2k,doc,kg,table,0,kg,1,0,kg,0,kg,1,0,kg,0,kg,1,0
985,type_d2k,doc,kg,table,0,kg,1,0,table,0,kg,1,0,table,0,kg,1,0
986,type_d2k,doc,kg,table,0,kg,1,0,table,0,kg,1,0,kg,0,kg,1,0
987,type_d2k,doc,kg,doc,1,kg,1,1,table,0,kg,1,0,kg,0,kg,1,0
988,type_d2k,doc,kg,doc,1,kg,1,1,kg,0,kg,1,0,kg,0,kg,1,0
989,type_d2k,doc,kg,doc,1,kg,1,1,doc,1,kg,1,1,kg,0,kg,1,0
990,type_d2k,doc,kg,doc,1,kg,1,1,kg,0,kg,1,0,doc,1,kg,1,1
991,type_d2k,doc,kg,doc,1,kg,1,1,kg,0,kg,1,0,kg,0,kg,1,0
992,type_d2k,doc,kg,doc,1,kg,1,1,kg,0,kg,1,0,kg,0,kg,1,0
993,type_d2k,doc,kg,kg,0,kg,1,0,kg,0,kg,1,0,kg,0,kg,1,0
994,type_d2k,doc,kg,table,0,kg,1,0,kg,0,kg,1,0,kg,0,kg,1,0
995,type_d2k,doc,kg,doc,1,kg,1,1,kg,0,kg,1,0,kg,0,kg,1,0
996,type_d2k,doc,kg,doc,1,kg,1,1,kg,0,kg,1,0,kg,0,kg,1,0
997,type_d2k,doc,kg,doc,1,kg,1,1,doc,1,kg,1,1,kg,0,kg,1,0
998,type_d2k,doc,kg,doc,1,kg,1,1,doc,1,kg,1,1,kg,0,kg,1,0
999,type_d2k,doc,kg,doc,1,kg,1,1,table,0,kg,1,0,doc,1,kg,1,1
1000,type_d2k,doc,kg,doc,1,kg,1,1,kg,0,kg,1,0,kg,0,kg,1,0
1001,type_d2k,doc,kg,doc,1,kg,1,1,kg,0,kg,1,0,kg,0,kg,1,0
1002,type_d2k,doc,kg,table,0,kg,1,0,table,0,kg,1,0,kg,0,kg,1,0
1003,type_d2k,doc,kg,doc,1,kg,1,1,kg,0,kg,1,0,kg,0,kg,1,0
1004,type_d2k,doc,kg,doc,1,kg,1,1,kg,0,kg,1,0,kg,0,kg,1,0
1005,type_d2k,doc,kg,table,0,kg,1,0,doc,1,kg,1,1,doc,1,kg,1,1
1006,type_d2k,doc,kg,doc,1,kg,1,1,table,0,kg,1,0,doc,1,kg,1,1
1007,type_d2k,doc,kg,table,0,kg,1,0,table,0,kg,1,0,table,0,kg,1,0
1008,type_d2k,doc,kg,doc,1,kg,1,1,kg,0,kg,1,0,kg,0,kg,1,0
1009,type_d2k,doc,kg,doc,1,kg,1,1,kg,0,kg,1,0,doc,1,kg,1,1
1010,type_d2k,doc,kg,doc,1,kg,1,1,table,0,kg,1,0,kg,0,kg,1,0
1011,type_d2k,doc,kg,doc,1,kg,1,1,kg,0,kg,1,0,kg,0,kg,1,0
1012,type_d2k,doc,kg,table,0,kg,1,0,table,0,kg,1,0,kg,0,kg,1,0
1013,type_d2k,doc,kg,kg,0,kg,1,0,kg,0,kg,1,0,kg,0,kg,1,0
1014,type_d2k,doc,kg,kg,0,kg,1,0,kg,0,kg,1,0,kg,0,kg,1,0
1015,type_d2k,doc,kg,doc,1,kg,1,1,table,0,kg,1,0,doc,1,kg,1,1
1016,type_d2k,doc,kg,doc,1,kg,1,1,doc,1,kg,1,1,kg,0,kg,1,0
1017,type_d2k,doc,kg,table,0,kg,1,0,table,0,kg,1,0,kg,0,kg,1,0
1018,type_d2k,doc,kg,table,0,kg,1,0,kg,0,kg,1,0,kg,0,kg,1,0
1019,type_d2k,doc,kg,doc,1,kg,1,1,table,0,kg,1,0,doc,1,kg,1,1
1020,type_d2k,doc,kg,kg,0,kg,1,0,kg,0,kg,1,0,kg,0,kg,1,0
1021,type_d2k,doc,kg,doc,1,kg,1,1,kg,0,kg,1,0,doc,1,kg,1,1
1022,type_d2k,doc,kg,doc,1,kg,1,1,table,0,kg,1,0,doc,1,kg,1,1
1023,type_d2k,doc,kg,table,0,kg,1,0,table,0,kg,1,0,kg,0,kg,1,0
1024,type_d2k,doc,kg,table,0,kg,1,0,table,0,kg,1,0,table,0,kg,1,0
1025,type_d2k,doc,kg,table,0,kg,1,0,table,0,kg,1,0,kg,0,kg,1,0
1026,type_d2k,doc,kg,kg,0,kg,1,0,doc,1,kg,1,1,kg,0,kg,1,0
1027,type_d2k,doc,kg,doc,1,kg,1,1,kg,0,kg,1,0,kg,0,kg,1,0
1028,type_d2k,doc,kg,kg,0,kg,1,0,kg,0,kg,1,0,kg,0,kg,1,0
1029,type_d2k,doc,kg,doc,1,kg,1,1,table,0,kg,1,0,doc,1,kg,1,1
1030,type_d2k,doc,kg,doc,1,kg,1,1,kg,0,kg,1,0,kg,0,kg,1,0
1031,type_d2k,doc,kg,table,0,kg,1,0,table,0,kg,1,0,table,0,kg,1,0
1032,type_d2k,doc,kg,doc,1,kg,1,1,kg,0,kg,1,0,doc,1,kg,1,1
1033,type_d2k,doc,kg,table,0,kg,1,0,table,0,kg,1,0,doc,1,kg,1,1
1034,type_d2k,doc,kg,kg,0,kg,1,0,kg,0,kg,1,0,kg,0,kg,1,0
1035,type_d2k,doc,kg,doc,1,kg,1,1,kg,0,kg,1,0,doc,1,kg,1,1
1036,type_d2k,doc,kg,doc,1,kg,1,1,kg,0,kg,1,0,kg,0,kg,1,0
1037,type_d2k,doc,kg,doc,1,kg,1,1,kg,0,kg,1,0,doc,1,kg,1,1
1038,type_d2k,doc,kg,table,0,kg,1,0,table,0,kg,1,0,doc,1,kg,1,1
1039,type_d2k,doc,kg,doc,1,kg,1,1,table,0,kg,1,0,doc,1,kg,1,1
1040,type_d2k,doc,kg,doc,1,kg,1,1,kg,0,kg,1,0,doc,1,kg,1,1
1041,type_d2k,doc,kg,doc,1,kg,1,1,table,0,kg,1,0,kg,0,kg,1,0
1042,type_d2k,doc,kg,doc,1,kg,1,1,table,0,kg,1,0,kg,0,kg,1,0
1043,type_d2k,doc,kg,table,0,kg,1,0,table,0,kg,1,0,doc,1,kg,1,1
1044,type_d2k,doc,kg,doc,1,kg,1,1,doc,1,kg,1,1,doc,1,kg,1,1
1045,type_d2k,doc,kg,doc,1,kg,1,1,kg,0,kg,1,0,kg,0,kg,1,0
1046,type_d2k,doc,kg,table,0,kg,1,0,table,0,kg,1,0,kg,0,kg,1,0
1047,type_d2k,doc,kg,doc,1,kg,1,1,doc,1,kg,1,1,kg,0,kg,1,0
1048,type_d2k,doc,kg,doc,1,kg,1,1,kg,0,kg,1,0,kg,0,kg,1,0
1049,type_d2k,doc,kg,table,0,kg,1,0,table,0,kg,1,0,kg,0,kg,1,0
1050,type_d2k,doc,kg,doc,1,kg,1,1,table,0,kg,1,0,kg,0,kg,1,0
1051,type_d2k,doc,kg,doc,1,kg,1,1,kg,0,kg,1,0,doc,1,kg,1,1
1052,type_d2k,doc,kg,table,0,kg,1,0,table,0,kg,1,0,kg,0,kg,1,0
1053,type_d2k,doc,kg,table,0,kg,1,0,table,0,kg,1,0,doc,1,kg,1,1
1054,type_d2k,doc,kg,doc,1,kg,1,1,kg,0,kg,1,0,kg,0,kg,1,0
1055,type_d2k,doc,kg,kg,0,kg,1,0,kg,0,kg,1,0,kg,0,kg,1,0
1056,type_d2k,doc,kg,doc,1,kg,1,1,table,0,kg,1,0,kg,0,kg,1,0
1057,type_d2k,doc,kg,table,0,kg,1,0,table,0,kg,1,0,table,0,kg,1,0
1058,type_d2k,doc,kg,kg,0,kg,1,0,table,0,kg,1,0,doc,1,kg,1,1
1059,type_d2k,doc,kg,doc,1,kg,1,1,kg,0,kg,1,0,kg,0,kg,1,0
1060,type_d2k,doc,kg,doc,1,kg,1,1,kg,0,kg,1,0,kg,0,kg,1,0
1061,type_d2k,doc,kg,table,0,kg,1,0,table,0,kg,1,0,doc,1,kg,1,1
1062,type_d2k,doc,kg,kg,0,kg,1,0,kg,0,kg,1,0,kg,0,kg,1,0
1063,type_d2k,doc,kg,doc,1,kg,1,1,doc,1,kg,1,1,doc,1,kg,1,1
1064,type_d2k,doc,kg,doc,1,kg,1,1,table,0,kg,1,0,kg,0,kg,1,0
1065,type_d2k,doc,kg,doc,1,kg,1,1,kg,0,kg,1,0,doc,1,kg,1,1
1066,type_d2k,doc,kg,doc,1,kg,1,1,kg,0,kg,1,0,kg,0,kg,1,0
1067,type_d2k,doc,kg,doc,1,kg,1,1,kg,0,kg,1,0,kg,0,kg,1,0
1068,type_d2k,doc,kg,table,0,kg,1,0,table,0,kg,1,0,doc,1,kg,1,1
1069,type_d2k,doc,kg,table,0,kg,1,0,kg,0,kg,1,0,table,0,kg,1,0
1070,type_d2k,doc,kg,doc,1,kg,1,1,kg,0,kg,1,0,kg,0,kg,1,0
1071,type_d2k,doc,kg,kg,0,kg,1,0,kg,0,kg,1,0,doc,1,kg,1,1
1072,type_d2k,doc,kg,doc,1,kg,1,1,table,0,kg,1,0,kg,0,kg,1,0
1073,type_d2k,doc,kg,doc,1,kg,1,1,table,0,kg,1,0,kg,0,kg,1,0
1074,type_d2k,doc,kg,kg,0,kg,1,0,kg,0,kg,1,0,kg,0,kg,1,0
1075,type_d2k,doc,kg,doc,1,kg,1,1,doc,1,kg,1,1,kg,0,kg,1,0
1076,type_d2k,doc,kg,doc,1,kg,1,1,kg,0,kg,1,0,doc,1,kg,1,1
1077,type_d2k,doc,kg,doc,1,kg,1,1,kg,0,kg,1,0,kg,0,kg,1,0
1078,type_d2k,doc,kg,doc,1,kg,1,1,table,0,kg,1,0,doc,1,kg,1,1
1079,type_d2k,doc,kg,doc,1,kg,1,1,kg,0,kg,1,0,kg,0,kg,1,0
1080,type_d2k,doc,kg,doc,1,kg,1,1,kg,0,kg,1,0,kg,0,kg,1,0
1081,type_d2k,doc,kg,doc,1,kg,1,1,kg,0,kg,1,0,kg,0,kg,1,0
1082,type_d2k,doc,kg,table,0,kg,1,0,doc,1,kg,1,1,doc,1,kg,1,1
1083,type_d2k,doc,kg,doc,1,table,0,0,kg,0,kg,1,0,kg,0,table,0,0
1084,type_d2k,doc,kg,doc,1,kg,1,1,kg,0,kg,1,0,kg,0,kg,1,0
1085,type_d2k,doc,kg,doc,1,kg,1,1,doc,1,kg,1,1,doc,1,kg,1,1
1086,type_d2k,doc,kg,doc,1,kg,1,1,kg,0,kg,1,0,doc,1,kg,1,1
1087,type_d2k,doc,kg,kg,0,kg,1,0,kg,0,kg,1,0,doc,1,kg,1,1
1088,type_d2k,doc,kg,doc,1,kg,1,1,kg,0,kg,1,0,kg,0,kg,1,0
1089,type_d2k,doc,kg,doc,1,kg,1,1,doc,1,kg,1,1,kg,0,kg,1,0
1090,type_d2k,doc,kg,doc,1,kg,1,1,kg,0,kg,1,0,kg,0,kg,1,0
1091,type_d2k,doc,kg,doc,1,kg,1,1,kg,0,kg,1,0,kg,0,kg,1,0
1092,type_d2k,doc,kg,table,0,kg,1,0,table,0,kg,1,0,doc,1,kg,1,1
1093,type_d2k,doc,kg,doc,1,kg,1,1,kg,0,kg,1,0,doc,1,kg,1,1
1094,type_d2k,doc,kg,table,0,kg,1,0,table,0,kg,1,0,doc,1,kg,1,1
1095,type_d2k,doc,kg,doc,1,kg,1,1,doc,1,kg,1,1,doc,1,kg,1,1
1096,type_d2k,doc,kg,kg,0,kg,1,0,kg,0,kg,1,0,kg,0,kg,1,0
1097,type_d2k,doc,kg,kg,0,kg,1,0,kg,0,kg,1,0,kg,0,kg,1,0
1098,type_d2k,doc,kg,kg,0,kg,1,0,kg,0,kg,1,0,kg,0,kg,1,0
1099,type_d2k,doc,kg,kg,0,kg,1,0,kg,0,doc,0,0,kg,0,kg,1,0
1100,type_d2k,doc,kg,kg,0,kg,1,0,kg,0,kg,1,0,kg,0,kg,1,0
1101,type_d2k,doc,kg,doc,1,kg,1,1,kg,0,kg,1,0,kg,0,kg,1,0
1102,type_d2k,doc,kg,doc,1,kg,1,1,kg,0,kg,1,0,kg,0,kg,1,0
1103,type_d2k,doc,kg,doc,1,kg,1,1,kg,0,kg,1,0,kg,0,kg,1,0
1104,type_d2k,doc,kg,doc,1,kg,1,1,doc,1,kg,1,1,kg,0,kg,1,0
1105,type_d2k,doc,kg,table,0,kg,1,0,kg,0,kg,1,0,kg,0,kg,1,0
